Id,Label,度
钠,钠,3
渗透压,渗透压,2
精度,精度,11
天然气,天然气,10
火成岩,火成岩,2
变质岩,变质岩,2
沉积岩,沉积岩,1
醋,醋,10
酵母,酵母,9
化学成分,化学成分,8
周期性,周期性,6
化石燃料,化石燃料,9
可燃物,可燃物,2
氧化,氧化,13
石棉网,石棉网,2
液化气,液化气,2
网状,网状,2
耐寒性,耐寒性,2
取样,取样,14
逻辑电路,逻辑电路,1
原子弹,原子弹,9
收集阱,收集阱,1
氢,氢,12
固态,固态,12
乙烷,乙烷,2
熵,熵,3
加法混合,加法混合,2
反射率,反射率,1
陨石,陨石,6
炼金术,炼金术,2
绝对零度,绝对零度,4
水晶,水晶,3
核聚变,核聚变,5
烧灼,烧灼,4
角动量,角动量,4
二甲基硅氧烷,二甲基硅氧烷,2
硅橡胶,硅橡胶,4
残留物,残留物,8
X射线,X射线,11
低血糖,低血糖,6
乳糖,乳糖,7
波尔,波尔,4
排卵,排卵,6
乳糖酶,乳糖酶,4
水解,水解,3
碳源,碳源,2
化学性质,化学性质,4
烯,烯,2
有机玻璃,有机玻璃,5
蔗糖,蔗糖,4
氩气,氩气,2
氮,氮,12
电子流,电子流,1
十字形,十字形,1
蛋白,蛋白,26
硬铝,硬铝,1
夸克,夸克,3
惰性气体,惰性气体,2
氧,氧,15
等离子体,等离子体,4
理论化学,理论化学,2
胶子,胶子,3
氢氧化物,氢氧化物,2
周期表,周期表,4
核子,核子,5
一氧化碳,一氧化碳,4
性激素,性激素,13
生长激素,生长激素,5
氢化油,氢化油,1
不饱和,不饱和,1
植物油,植物油,3
氢化,氢化,2
完全饱和,完全饱和,2
饱和脂肪酸,饱和脂肪酸,3
棕榈油,棕榈油,2
胆固醇,胆固醇,4
玻璃纤维,玻璃纤维,2
碱基对,碱基对,6
化学键,化学键,5
克隆,克隆,7
支原体,支原体,1
氧化三甲胺,氧化三甲胺,3
糖,糖,26
细胞膜,细胞膜,9
有毒,有毒,12
腐殖酸,腐殖酸,3
外生菌根,外生菌根,2
有机物质,有机物质,4
燃烧温度,燃烧温度,1
熔炉,熔炉,1
硬度,硬度,7
白乳胶,白乳胶,3
微量化学,微量化学,2
异物,异物,5
有效性,有效性,3
雄激素,雄激素,10
抗氧化,抗氧化,6
铅,铅,3
黑色素,黑色素,5
血管生成因子,血管生成因子,1
铁,铁,9
微量营养,微量营养,2
肌红蛋白,肌红蛋白,2
热泵,热泵,1
氟利昂,氟利昂,1
基础体温,基础体温,2
缩醛,缩醛,2
构型,构型,2
乙烯基,乙烯基,1
核能,核能,3
硫酸,硫酸,3
金,金,10
左旋,左旋,1
波长,波长,12
银,银,7
多巴胺,多巴胺,11
大麻,大麻,7
干点,干点,4
正态分布,正态分布,2
乙酰胆碱,乙酰胆碱,4
核燃料,核燃料,2
甲烷含量,甲烷含量,1
食品添加剂,食品添加剂,3
氧化产物,氧化产物,2
被氧化,被氧化,6
甲酚,甲酚,2
蜡,蜡,6
硅酸盐,硅酸盐,7
地球化学,地球化学,5
碳酸盐,碳酸盐,4
实验设计,实验设计,4
碳,碳,26
矿物,矿物,10
生物降解,生物降解,6
涤纶,涤纶,4
铍,铍,2
碲,碲,2
钴,钴,6
功能材料,功能材料,3
表面活性剂,表面活性剂,2
磁场,磁场,9
磁铁,磁铁,9
硅胶,硅胶,9
有机肥料,有机肥料,1
水污染,水污染,1
烷基硫酸钠,烷基硫酸钠,2
棉,棉,2
洗液,洗液,2
天然纤维,天然纤维,2
增稠剂,增稠剂,2
粘度,粘度,2
动脉硬化,动脉硬化,2
黄嘌呤氧化酶,黄嘌呤氧化酶,2
乳脂,乳脂,1
多糖,多糖,1
青铜,青铜,3
金属光泽,金属光泽,1
张力,张力,7
降解,降解,9
质谱分析,质谱分析,1
分子离子,分子离子,1
酪氨酸,酪氨酸,3
量杯,量杯,1
粘合剂,粘合剂,6
环氧树脂,环氧树脂,8
易燃物,易燃物,1
搅拌,搅拌,4
喷灯,喷灯,1
洗涤,洗涤,1
中枢神经系统,中枢神经系统,1
膜电位,膜电位,1
粘多糖,粘多糖,2
软骨素,软骨素,2
添加剂,添加剂,9
防腐剂,防腐剂,3
脂肪组织,脂肪组织,6
聚酯树脂,聚酯树脂,3
脱脂,脱脂,4
可溶性,可溶性,2
熏蒸,熏蒸,3
注射器,注射器,9
干冰,干冰,1
气化,气化,1
微粒,微粒,5
气态,气态,3
海绵,海绵,6
光合作用,光合作用,15
漏斗,漏斗,3
量筒,量筒,2
进化生物学,进化生物学,2
表面扩散,表面扩散,2
有机体,有机体,4
蝶啶,蝶啶,2
抑制因子,抑制因子,2
形态发生素,形态发生素,1
抗体,抗体,5
不锈钢,不锈钢,4
铯,铯,2
放射性物质,放射性物质,2
螯合,螯合,1
毒副作用,毒副作用,1
胶体,胶体,3
命名,命名,7
镉,镉,4
镍,镍,6
漂白剂,漂白剂,2
过敏反应,过敏反应,7
乳酸,乳酸,3
润滑油,润滑油,1
黑猩猩,黑猩猩,4
可卡因,可卡因,5
加压素,加压素,3
内啡肽,内啡肽,2
神经生物学,神经生物学,3
燃点,燃点,1
重力加速度,重力加速度,3
转录,转录,7
神经元,神经元,6
结肠癌,结肠癌,1
鞣酸,鞣酸,3
软木塞,软木塞,1
葡萄酒,葡萄酒,4
弹簧夹,弹簧夹,2
温差,温差,4
回流,回流,7
多酚,多酚,2
重排,重排,1
指纹技术,指纹技术,2
温度梯度,温度梯度,1
组分,组分,10
土壤化学,土壤化学,3
氧化铝,氧化铝,3
葡萄糖,葡萄糖,8
碳酸,碳酸,5
糖类,糖类,6
原油,原油,6
化学工程,化学工程,2
醋酸菌,醋酸菌,2
丝,丝,3
法拉第,法拉第,5
稀土,稀土,4
女性激素,女性激素,1
化学过程,化学过程,4
缓冲剂,缓冲剂,1
燃料电池,燃料电池,3
废水,废水,3
生物燃料电池,生物燃料电池,2
离子反应,离子反应,2
阴极,阴极,1
白细胞介素,白细胞介素,3
卡介苗,卡介苗,3
免疫治疗,免疫治疗,2
干扰素,干扰素,2
白介素,白介素,1
分子化合物,分子化合物,2
腐蚀,腐蚀,4
卟啉,卟啉,2
血卟啉,血卟啉,2
镀镍,镀镍,1
蓄电池,蓄电池,5
铅酸,铅酸,3
反射镜,反射镜,2
亚克力管,亚克力管,2
金刚砂,金刚砂,2
变压器,变压器,5
有机金属化合物,有机金属化合物,2
太阳能,太阳能,20
铟,铟,2
钾,钾,2
化学式,化学式,2
转录酶,转录酶,2
同分异构体,同分异构体,2
分子结构,分子结构,3
大分子,大分子,2
海盐,海盐,2
焦糖,焦糖,6
陶瓷,陶瓷,4
高密度脂蛋白,高密度脂蛋白,1
化学原理,化学原理,1
空气湿度,空气湿度,3
糖原分解,糖原分解,3
红外,红外,13
动力学,动力学,10
盐,盐,10
孕激素,孕激素,6
量子,量子,7
脱氢酶,脱氢酶,1
免疫预防,免疫预防,2
特异性,特异性,5
花青素,花青素,4
过滤,过滤,7
硫,硫,12
羟基,羟基,3
粘滞性,粘滞性,1
风能,风能,4
电化学,电化学,1
分解代谢,分解代谢,2
合成代谢,合成代谢,2
营养素,营养素,1
氮气,氮气,3
浸润,浸润,1
植物纤维,植物纤维,3
量子状态,量子状态,3
神经递质,神经递质,4
压缩空气,压缩空气,2
化学能,化学能,2
网状结构,网状结构,2
半导体,半导体,6
氙,氙,2
氙气,氙气,2
氟,氟,1
节肢动物门,节肢动物门,1
立方体,立方体,6
刺激作用,刺激作用,1
脱氢表雄酮,脱氢表雄酮,2
环境温度,环境温度,3
化学变化,化学变化,2
拮抗剂,拮抗剂,1
谷氨酸,谷氨酸,3
氯化铜,氯化铜,2
碳酸锂,碳酸锂,2
跃迁,跃迁,4
妥尔油,妥尔油,2
融雪剂,融雪剂,2
铜绿,铜绿,2
动物脂,动物脂,2
蜡烛,蜡烛,10
天然色素,天然色素,3
墨水,墨水,12
活化,活化,1
脱钙,脱钙,1
二价,二价,2
甲状旁腺,甲状旁腺,1
钙化,钙化,1
表达克隆,表达克隆,2
褪黑素,褪黑素,4
中间体,中间体,2
液化,液化,4
合成气,合成气,2
石英,石英,2
稀土金属,稀土金属,3
铈,铈,2
钢铁,钢铁,3
鲁米诺,鲁米诺,1
分析化学,分析化学,3
爆炸物,爆炸物,3
聚碳酸酯,聚碳酸酯,1
氯,氯,5
富集,富集,6
废气,废气,3
普朗克常数,普朗克常数,2
电子轨道,电子轨道,2
蛋白体,蛋白体,2
核酸酶,核酸酶,2
着床,着床,3
孟德尔,孟德尔,2
自溶,自溶,2
计算机控制,计算机控制,1
过滤器,过滤器,2
水槽,水槽,4
蓝宝石,蓝宝石,1
柴油,柴油,5
玄武岩,玄武岩,2
微扰,微扰,2
核磁共振成像,核磁共振成像,2
笑气,笑气,1
陶器,陶器,1
瓷器,瓷器,1
氟烷,氟烷,1
乙醚,乙醚,1
高岭土,高岭土,1
聚光透镜,聚光透镜,1
三氯乙酸,三氯乙酸,1
亚硫酸盐,亚硫酸盐,1
交叉反应,交叉反应,1
沉淀,沉淀,2
放电,放电,5
角质化,角质化,3
扫描隧道显微镜,扫描隧道显微镜,1
核反应堆,核反应堆,1
铁锈,铁锈,2
锈,锈,1
上胶,上胶,1
硅基,硅基,5
雌雄异株,雌雄异株,2
叶绿素,叶绿素,2
叶绿体,叶绿体,2
海藻,海藻,2
光缆,光缆,2
二氧化硅,二氧化硅,4
线粒体,线粒体,6
碳纳米管,碳纳米管,1
活性聚合物,活性聚合物,1
毛细管,毛细管,4
取样方法,取样方法,2
产率,产率,2
单质,单质,3
价态,价态,1
加铅,加铅,1
着色剂,着色剂,4
杂质,杂质,4
角质,角质,4
碳固定,碳固定,2
陶瓷材料,陶瓷材料,2
氦气,氦气,5
变性,变性,3
锂,锂,7
电解液,电解液,5
冷却器,冷却器,2
核素,核素,1
热交换器,热交换器,2
晶体管,晶体管,9
空气电池,空气电池,2
细胞酶,细胞酶,1
合成酶,合成酶,2
电场,电场,4
自由电子,自由电子,2
液晶,液晶,3
炸药,炸药,4
热效应,热效应,2
脂类,脂类,3
分子排布,分子排布,2
四面体,四面体,2
氢键,氢键,2
重水,重水,2
氘,氘,3
氚,氚,2
热容,热容,2
减数分裂,减数分裂,2
钠离子,钠离子,1
转移酶,转移酶,2
钾离子,钾离子,2
谷胱甘肽,谷胱甘肽,2
棕榈酸,棕榈酸,1
培养基,培养基,1
室温,室温,4
松果体,松果体,3
生物节律,生物节律,2
已经证明,已经证明,1
木炭,木炭,1
双盲试验,双盲试验,1
机理,机理,4
计算机模拟,计算机模拟,3
氧化还原反应,氧化还原反应,2
电化学反应,电化学反应,2
光电二极管,光电二极管,2
红宝石,红宝石,3
集成电路,集成电路,2
悬浮物,悬浮物,2
木质部,木质部,2
可燃气体,可燃气体,2
稀酸,稀酸,1
白糖,白糖,1
吗啡,吗啡,5
盐矿,盐矿,1
抛光剂,抛光剂,1
二倍体,二倍体,2
磁致伸缩,磁致伸缩,2
酒花,酒花,2
异黄酮类,异黄酮类,2
香豆素,香豆素,2
黄烷,黄烷,2
标定,标定,3
砒霜,砒霜,5
包膜蛋白,包膜蛋白,2
包膜,包膜,1
实验步骤,实验步骤,1
普通玻璃,普通玻璃,1
介质,介质,4
精密仪器,精密仪器,2
甲状腺激素,甲状腺激素,1
循环过程,循环过程,2
抗雌激素,抗雌激素,2
密码学,密码学,2
燃烧室,燃烧室,1
磷酸盐,磷酸盐,2
腺苷,腺苷,3
砷酸,砷酸,2
碱基,碱基,8
放射性同位素,放射性同位素,2
激酶,激酶,2
氧化磷酸化,氧化磷酸化,2
元素周期表,元素周期表,5
三氧化二砷,三氧化二砷,3
矿石,矿石,3
核酸,核酸,4
硒,硒,2
三磷酸腺苷,三磷酸腺苷,2
酶促反应,酶促反应,2
磷类,磷类,2
光合磷酸化,光合磷酸化,2
脱氧核糖核酸,脱氧核糖核酸,2
性染色体,性染色体,1
砷超标,砷超标,1
还原反应,还原反应,1
甜菜碱,甜菜碱,1
含砷量,含砷量,1
三价砷,三价砷,1
还原,还原,1
有机砷,有机砷,1
五氧化二砷,五氧化二砷,1
粉尘,粉尘,1
循环水浴,循环水浴,2
蜡质,蜡质,2
地西泮,地西泮,1
腺体,腺体,4
薛定谔方程,薛定谔方程,1
应用化学,应用化学,2
稳定同位素,稳定同位素,2
丰度,丰度,2
镅,镅,2
中子数,中子数,2
铊,铊,2
0族,0族,2
汞,汞,4
纯度,纯度,2
原子量,原子量,2
硼,硼,2
试剂,试剂,4
重叠,重叠,3
高血糖素,高血糖素,2
多态性,多态性,3
汽化,汽化,1
离心力,离心力,2
自燃,自燃,3
自动分析,自动分析,1
分析法,分析法,1
光电,光电,3
铵盐,铵盐,2
亚硝酸盐,亚硝酸盐,2
氢离子浓度,氢离子浓度,4
铵,铵,2
硅藻,硅藻,1
氨氧,氨氧,2
单核苷酸,单核苷酸,1
结构分析,结构分析,1
氧化荧光素,氧化荧光素,1
荧光素酶,荧光素酶,1
荧光素,荧光素,1
十四烷,十四烷,1
光学显微镜,光学显微镜,1
钢化玻璃,钢化玻璃,1
钻石,钻石,1
高压气体,高压气体,1
颗粒直径,颗粒直径,1
guokr,guokr,0
反应速度,反应速度,2
色氨酸,色氨酸,2
原生动物,原生动物,2
烟酸,烟酸,1
冷却剂,冷却剂,2
氦,氦,2
免疫球蛋白,免疫球蛋白,1
密码子,密码子,2
聚脯氨酸,聚脯氨酸,2
单色,单色,2
醇,醇,1
镁,镁,2
太阳辐射,太阳辐射,2
拉德,拉德,1
酸性物质,酸性物质,2
物理化学,物理化学,2
电容器,电容器,1
箭毒,箭毒,2
内酰胺类抗生素,内酰胺类抗生素,1
短纤维,短纤维,1
毒气,毒气,1
复合材料,复合材料,1
光敏性,光敏性,1
再循环,再循环,1
血糖,血糖,8
限度,限度,1
维里,维里,1
等位基因,等位基因,1
苄青霉素,苄青霉素,1
前列腺素,前列腺素,4
外渗,外渗,1
潜热,潜热,2
能量守恒,能量守恒,2
钴蓝,钴蓝,1
本生灯,本生灯,1
氧化变质,氧化变质,1
稀有金属,稀有金属,1
尼龙,尼龙,8
麻,麻,1
铝镍,铝镍,1
氰基,氰基,2
制备,制备,1
吸收线,吸收线,1
各向同性,各向同性,1
精细结构,精细结构,2
反应物,反应物,1
薄层色谱,薄层色谱,1
滤网,滤网,1
海洛因,海洛因,1
等价,等价,2
水媒,水媒,2
整流,整流,2
羊膜,羊膜,1
甜味剂,甜味剂,2
促进作用,促进作用,1
信息素,信息素,1
反应器,反应器,1
固体物质,固体物质,1
磁针,磁针,2
丁达尔,丁达尔,2
天然抗氧化剂,天然抗氧化剂,1
可可脂,可可脂,1
正电子,正电子,2
反粒子,反粒子,1
连锁反应,连锁反应,3
背景辐射,背景辐射,2
假晶,假晶,1
天平,天平,5
对称性,对称性,1
橡胶配合,橡胶配合,1
因果律,因果律,1
标准大气压,标准大气压,1
全反射,全反射,1
铁丝网,铁丝网,2
胸腺嘧啶,胸腺嘧啶,2
离子浓度,离子浓度,2
半胱氨酸,半胱氨酸,2
胞嘧啶,胞嘧啶,2
组蛋白,组蛋白,2
丁糖,丁糖,1
蜡纸,蜡纸,1
仿羊皮纸,仿羊皮纸,2
铁氧体,铁氧体,2
亮蓝,亮蓝,1
钛,钛,1
辐射计,辐射计,1
聚酯,聚酯,1
粘力,粘力,1
再生资源,再生资源,1
耐用性,耐用性,1
应用科学,应用科学,1
毒力,毒力,1
杀虫剂,杀虫剂,2
化肥,化肥,2
过度充电,过度充电,1
基本单位,基本单位,1
甲醇,甲醇,2
纽扣电池,纽扣电池,1
黏土,黏土,2
鱼油,鱼油,1
刻度线,刻度线,2
精炼,精炼,1
维生素D3,维生素D3,1
对照试验,对照试验,2
雌二醇,雌二醇,1
褐藻,褐藻,1
空间模型,空间模型,1
化学武器,化学武器,1
弗劳德数,弗劳德数,2
门捷列夫,门捷列夫,1
甲基化,甲基化,1
卤素,卤素,1
质体,质体,1
胶片,胶片,1
纳米,纳米,10
脂肪,脂肪,15
紧密连接,紧密连接,1
一氧化氮,一氧化氮,1
纳米材料,纳米材料,1
导管,导管,2
氨基,氨基,1
酚,酚,2
聚合物,聚合物,4
通透性,通透性,1
苯丙胺,苯丙胺,1
空气淋浴,空气淋浴,1
椰子油,椰子油,1
佐剂,佐剂,1
右美沙芬,右美沙芬,1
东莨菪碱,东莨菪碱,1
氧化铈,氧化铈,1
衣原体,衣原体,1
链式反应,链式反应,1
萃取,萃取,1
砝码,砝码,1
表面张力,表面张力,1
电子偶,电子偶,1
异黄酮,异黄酮,1
糖皮质激素,糖皮质激素,1
PH,PH,1
硝酸盐,硝酸盐,1
核苷酸,核苷酸,1
