Source,Target,Type,id,label,timeset,weight
分子,能源,Undirected,12581,,,1.0
燃料,成分,Undirected,12583,,,1.0
成分,抗生素,Undirected,12584,,,1.0
含量,加热,Undirected,12586,,,2.0
钙,氧化,Undirected,12588,,,1.0
脱水,色素,Undirected,12597,,,1.0
金箔,砷,Undirected,12601,,,4.0
糖,血糖,Undirected,12607,,,1.0
能量,血糖,Undirected,12609,,,1.0
成分,维生素,Undirected,12616,,,1.0
抗氧化,成分,Undirected,12619,,,3.0
砷,氧,Undirected,12622,,,1.0
水,营养,Undirected,12625,,,3.0
合成,DNA,Undirected,12626,,,1.0
钠,铁,Undirected,12632,,,1.0
激素,DNA,Undirected,12641,,,1.0
脱水,气体,Undirected,12648,,,1.0
分子,氧气,Undirected,12652,,,1.0
能量,质子,Undirected,12659,,,1.0
含量,血糖,Undirected,12660,,,1.0
加热,维生素,Undirected,12662,,,2.0
淀粉,化学成分,Undirected,12663,,,1.0
分子,钠,Undirected,12664,,,2.0
氨基酸,盐,Undirected,12669,,,1.0
色素,蛋白质,Undirected,12672,,,1.0
液体,剂量,Undirected,12713,,,1.0
剂量,化学成分,Undirected,12718,,,1.0
纤维素,含量,Undirected,12720,,,2.0
化学物质,成分,Undirected,12722,,,1.0
血糖,糖类,Undirected,12725,,,1.0
化学,钠,Undirected,12729,,,1.0
蛋白质,含量,Undirected,12730,,,2.0
分子,水,Undirected,12733,,,1.0
激素,脱水,Undirected,12738,,,1.0
燃料,海水,Undirected,12781,,,1.0
水,铁,Undirected,12787,,,1.0
化学反应,水,Undirected,12809,,,3.0
分子,微克,Undirected,12811,,,1.0
水分,合成,Undirected,12824,,,1.0
海水,能量,Undirected,12825,,,1.0
氮,金,Undirected,12827,,,1.0
营养,能量,Undirected,12829,,,3.0
纳米,聚乙烯,Undirected,12838,,,1.0
脂肪,原子,Undirected,12858,,,1.0
激素,化学物质,Undirected,12864,,,1.0
含量,气体,Undirected,12866,,,1.0
金,海水,Undirected,12868,,,1.0
色素,糖,Undirected,12869,,,1.0
氢,DNA,Undirected,12872,,,1.0
淀粉,金箔,Undirected,12877,,,1.0
化学,热量,Undirected,12878,,,1.0
纤维素,天然,Undirected,12879,,,1.0
DNA,降解,Undirected,12892,,,1.0
化学成分,酸,Undirected,12898,,,1.0
氢,塑料,Undirected,12906,,,1.0
碳,化学反应,Undirected,12909,,,1.0
聚丙烯,燃烧,Undirected,12916,,,1.0
激素,热量,Undirected,12920,,,1.0
酸,激素,Undirected,12921,,,1.0
DNA,氧,Undirected,12933,,,1.0
乙醇,天然,Undirected,12946,,,2.0
血糖,水,Undirected,12947,,,1.0
脂肪,酸奶,Undirected,12948,,,1.0
水分,酸奶,Undirected,12968,,,1.0
降解,聚丙烯,Undirected,12970,,,1.0
塑料,聚乙烯,Undirected,12971,,,1.0
海水,氧气,Undirected,12977,,,1.0
热量,剂量,Undirected,12980,,,1.0
干燥,碳,Undirected,12983,,,1.0
氧气,水,Undirected,12984,,,1.0
盐,激素,Undirected,12986,,,1.0
水,天然,Undirected,12989,,,1.0
含量,天然,Undirected,12997,,,4.0
血糖,钙,Undirected,13000,,,1.0
氮,碳,Undirected,13002,,,3.0
营养物质,矿物质,Undirected,13006,,,1.0
热量,锌,Undirected,13014,,,1.0
电子,蔗糖,Undirected,13024,,,1.0
化学反应,成分,Undirected,13025,,,1.0
蛋白质,酸,Undirected,13026,,,2.0
能量,量子,Undirected,13033,,,1.0
分子,DNA,Undirected,13034,,,2.0
阻断剂,相互作用,Undirected,13037,,,1.0
天然,蛋白质,Undirected,13038,,,1.0
咖啡因,天然,Undirected,13040,,,2.0
糖类,胆固醇,Undirected,13043,,,1.0
纳米,电子,Undirected,13045,,,1.0
葡萄糖,能源,Undirected,13050,,,1.0
碳,水,Undirected,13052,,,1.0
分解,酸,Undirected,13059,,,1.0
DNA,化学反应,Undirected,13065,,,2.0
能量,蛋白质,Undirected,13066,,,1.0
含量,锌,Undirected,13070,,,1.0
化学,量子,Undirected,13074,,,1.0
成分,营养,Undirected,13081,,,3.0
酸奶,合成,Undirected,13084,,,1.0
脂肪,成分,Undirected,13088,,,3.0
砷,蛋白质,Undirected,13089,,,1.0
分子,热量,Undirected,13090,,,1.0
营养,化学家,Undirected,13092,,,1.0
激素,化学,Undirected,13097,,,2.0
合成,剂量,Undirected,13098,,,1.0
抗生素,天然,Undirected,13099,,,1.0
相互作用,蛋白质,Undirected,13101,,,2.0
激素,血糖,Undirected,13116,,,1.0
天然,游离,Undirected,13122,,,1.0
营养,脂肪,Undirected,13139,,,1.0
氧气,金箔,Undirected,13140,,,1.0
化学,乙醇,Undirected,13141,,,1.0
化学物质,咖啡因,Undirected,13146,,,1.0
氨基酸,挥发性,Undirected,13157,,,1.0
营养,脱水,Undirected,13159,,,1.0
激素,水,Undirected,13166,,,1.0
抗生素,脂肪,Undirected,13169,,,1.0
剂量,含量,Undirected,13174,,,3.0
化学物质,化学,Undirected,13183,,,2.0
钠,水分,Undirected,13186,,,1.0
酸奶,含量,Undirected,13188,,,1.0
糖,钙,Undirected,13192,,,1.0
分子,含量,Undirected,13195,,,1.0
锌,加热,Undirected,13196,,,1.0
蛋白质,铁,Undirected,13200,,,1.0
成分,蛋白质,Undirected,13216,,,1.0
盐,营养物质,Undirected,13218,,,1.0
糖,盐,Undirected,13226,,,1.0
纳米,热量,Undirected,13227,,,1.0
油脂,含量,Undirected,13228,,,1.0
矿物质,酸,Undirected,13232,,,1.0
咖啡因,水,Undirected,13235,,,1.0
化学物质,脱水,Undirected,13240,,,2.0
脂肪,蔗糖,Undirected,13242,,,1.0
氧化,化学,Undirected,13248,,,1.0
水,蛋白质,Undirected,13251,,,1.0
营养物质,营养,Undirected,13253,,,1.0
矿物质,糖,Undirected,13254,,,1.0
分子,降解,Undirected,13264,,,1.0
热量,蔗糖,Undirected,13265,,,1.0
能量,水解,Undirected,13269,,,1.0
含量,抗生素,Undirected,13271,,,2.0
营养,色素,Undirected,13274,,,1.0
塑料,海水,Undirected,13276,,,1.0
激素,剂量,Undirected,13277,,,1.0
铁,营养,Undirected,13285,,,1.0
维生素,含量,Undirected,13288,,,1.0
砷,矿物质,Undirected,13290,,,1.0
氧化,含量,Undirected,13294,,,1.0
咖啡因,油脂,Undirected,13297,,,1.0
能源,化学,Undirected,13310,,,2.0
热量,含量,Undirected,13329,,,1.0
能量,加热,Undirected,13330,,,1.0
盐,燃料,Undirected,13334,,,1.0
抗生素,化学家,Undirected,13338,,,1.0
合成,锌,Undirected,13354,,,1.0
蛋白质,钙,Undirected,13355,,,1.0
维生素,脂肪,Undirected,13357,,,3.0
铁,热量,Undirected,13359,,,1.0
电子,天然,Undirected,13367,,,1.0
相互作用,加热,Undirected,13376,,,1.0
加热,盐,Undirected,13388,,,1.0
蛋白质,胆固醇,Undirected,13391,,,2.0
DNA,燃烧,Undirected,13394,,,1.0
加热,干燥,Undirected,13396,,,1.0
电子,气体,Undirected,13400,,,1.0
质子,电子,Undirected,13430,,,1.0
原子,能量,Undirected,13431,,,2.0
酸奶,葡萄糖,Undirected,13440,,,1.0
钠,脂肪,Undirected,13441,,,1.0
固体,分子,Undirected,13443,,,2.0
热量,淀粉,Undirected,13445,,,2.0
海水,水,Undirected,13458,,,2.0
抗生素,乙醇,Undirected,13465,,,1.0
水解,铁,Undirected,13473,,,1.0
成分,砷,Undirected,13474,,,1.0
玻璃,天然,Undirected,13490,,,1.0
降解,盐,Undirected,13507,,,1.0
天然,分解,Undirected,13521,,,1.0
化学,能量,Undirected,13524,,,1.0
加热,剂量,Undirected,13525,,,1.0
蛋白质,分子,Undirected,13533,,,1.0
蔗糖,糖,Undirected,13536,,,1.0
固体,化学,Undirected,13537,,,1.0
液体,营养,Undirected,13545,,,1.0
能量,固体,Undirected,13546,,,1.0
咖啡因,剂量,Undirected,13548,,,1.0
含量,分解,Undirected,13549,,,1.0
营养,酶,Undirected,13550,,,2.0
钠,维生素,Undirected,13551,,,1.0
胆固醇,热量,Undirected,13553,,,1.0
糖,含量,Undirected,13554,,,1.0
矿物质,钙,Undirected,13558,,,1.0
糖,加热,Undirected,13562,,,1.0
盐,营养,Undirected,13570,,,2.0
二氧化碳,铁,Undirected,13578,,,1.0
咖啡因,合成,Undirected,13581,,,1.0
锌,蔗糖,Undirected,13583,,,1.0
钙,酸,Undirected,13586,,,1.0
天然,热量,Undirected,13587,,,1.0
分子,氢,Undirected,13588,,,1.0
粒子,氧,Undirected,13589,,,1.0
分解,成分,Undirected,13591,,,1.0
分子,粒子,Undirected,13594,,,1.0
气体,玻璃,Undirected,13595,,,3.0
蛋白质,微克,Undirected,13603,,,1.0
淀粉,营养物质,Undirected,13604,,,1.0
氧化,氧气,Undirected,13612,,,1.0
蛋白质,发酵,Undirected,13616,,,1.0
分解,甜味剂,Undirected,13622,,,1.0
酶,糖类,Undirected,13623,,,1.0
脂肪,氮,Undirected,13630,,,1.0
降解,液体,Undirected,13635,,,1.0
脱水,纤维素,Undirected,13640,,,1.0
乙醇,盐,Undirected,13647,,,1.0
抗氧化,营养,Undirected,13653,,,1.0
分子,氧化,Undirected,13655,,,2.0
维生素,营养物质,Undirected,13663,,,1.0
营养物质,成分,Undirected,13672,,,1.0
粒子,水,Undirected,13676,,,1.0
干燥,化学反应,Undirected,13681,,,1.0
微克,DNA,Undirected,13688,,,1.0
加热,碳,Undirected,13698,,,1.0
氮,水,Undirected,13700,,,1.0
含量,色素,Undirected,13717,,,1.0
碳,成分,Undirected,13719,,,1.0
成分,天然,Undirected,13724,,,1.0
干燥,盐,Undirected,13727,,,1.0
砷,化学成分,Undirected,13729,,,1.0
气体,抗生素,Undirected,13733,,,1.0
金箔,盐,Undirected,13737,,,2.0
砷,糖,Undirected,13740,,,1.0
铁,氧化,Undirected,13753,,,1.0
干燥,燃料,Undirected,13756,,,1.0
氧化,氢,Undirected,13766,,,1.0
乙醇,原子,Undirected,13777,,,1.0
金,氧气,Undirected,13778,,,1.0
聚丙烯,纤维素,Undirected,13806,,,1.0
液体,纤维素,Undirected,13811,,,1.0
油脂,脂肪,Undirected,13812,,,1.0
色素,乙醇,Undirected,13814,,,1.0
含量,电子,Undirected,13820,,,1.0
氢,氧,Undirected,13823,,,1.0
原子,金,Undirected,13829,,,1.0
碳,氢,Undirected,13843,,,1.0
水,化学成分,Undirected,13844,,,1.0
干燥,成分,Undirected,13852,,,1.0
油脂,燃烧,Undirected,13875,,,1.0
金,DNA,Undirected,13890,,,1.0
乙醇,锌,Undirected,13895,,,1.0
天然,色素,Undirected,13899,,,1.0
原子,燃料,Undirected,13903,,,1.0
热量,能量,Undirected,13905,,,1.0
葡萄糖,氧化,Undirected,13908,,,1.0
氧气,能源,Undirected,13909,,,1.0
含量,成分,Undirected,13923,,,1.0
铁,分子,Undirected,13932,,,1.0
剂量,乙醇,Undirected,13933,,,1.0
钙,固体,Undirected,13940,,,1.0
水分,氧化,Undirected,13944,,,1.0
脂肪,干燥,Undirected,13945,,,1.0
固体,水解,Undirected,13954,,,1.0
营养,化学,Undirected,13956,,,1.0
化学,燃烧,Undirected,13969,,,2.0
水,固体,Undirected,13990,,,1.0
分子,葡萄糖,Undirected,13991,,,1.0
相互作用,海水,Undirected,13998,,,1.0
蔗糖,甜味剂,Undirected,14001,,,1.0
淀粉,维生素,Undirected,14008,,,1.0
矿物质,含量,Undirected,14009,,,1.0
成分,糖,Undirected,14011,,,1.0
粒子,能量,Undirected,14016,,,1.0
抗生素,营养,Undirected,14018,,,1.0
