Source,Target,Type,id,label,timeset,weight
胰岛素,脂肪,Undirected,40729,,,1.0
抗生素,分解,Undirected,40730,,,2.0
RNA,精度,Undirected,40739,,,1.0
酶,化学家,Undirected,40740,,,1.0
制备,纳米,Undirected,40746,,,1.0
原子,爱因斯坦,Undirected,40749,,,1.0
DNA,蛋白质,Undirected,40754,,,5.0
热量,营养,Undirected,40755,,,1.0
热量,燃烧,Undirected,40756,,,1.0
分子,合成,Undirected,40762,,,2.0
含量,干燥,Undirected,40763,,,1.0
水,化学,Undirected,40769,,,2.0
糖,含量,Undirected,40772,,,1.0
二氧化碳,燃烧,Undirected,40791,,,3.0
水,酶,Undirected,40798,,,1.0
合成,含量,Undirected,40802,,,6.0
氧化,波长,Undirected,40820,,,1.0
电子,溶液,Undirected,40833,,,1.0
分子,氧化,Undirected,40838,,,3.0
燃烧,气体,Undirected,40843,,,4.0
热量,含量,Undirected,40846,,,4.0
营养,糖,Undirected,40849,,,4.0
热量,能量,Undirected,40859,,,2.0
发酵,维生素,Undirected,40868,,,1.0
钙,荧光,Undirected,40881,,,1.0
糖,水分,Undirected,40889,,,3.0
分解,成分,Undirected,40899,,,3.0
铁,成分,Undirected,40904,,,1.0
RNA,能量,Undirected,40913,,,1.0
海水,天然,Undirected,40915,,,1.0
爱因斯坦,能量,Undirected,40919,,,2.0
剂量,含量,Undirected,40929,,,5.0
红外,水,Undirected,40936,,,3.0
能量,营养,Undirected,40937,,,4.0
玻璃,水,Undirected,40940,,,2.0
能源,化学,Undirected,40941,,,1.0
纳米,合成,Undirected,40942,,,1.0
剂量,天然,Undirected,40943,,,1.0
金,碳,Undirected,40944,,,1.0
特异性,电子,Undirected,40954,,,1.0
水,乙醇,Undirected,40961,,,3.0
蛋白质,制备,Undirected,40968,,,1.0
相互作用,波长,Undirected,40971,,,1.0
含量,电子,Undirected,40975,,,1.0
水,荧光,Undirected,40982,,,1.0
原子,金,Undirected,40986,,,3.0
矿物,波长,Undirected,40987,,,1.0
天然,副产物,Undirected,40998,,,2.0
X射线,红外,Undirected,41002,,,2.0
气体,加热,Undirected,41003,,,3.0
荧光,液态,Undirected,41018,,,1.0
血糖,脂肪,Undirected,41019,,,1.0
热量,加热,Undirected,41020,,,1.0
氢,能源,Undirected,41029,,,1.0
碳,化学反应,Undirected,41033,,,2.0
电池,铁,Undirected,41035,,,1.0
玻璃,塑料,Undirected,41046,,,1.0
分解,能量,Undirected,41047,,,3.0
X射线,燃料,Undirected,41052,,,1.0
粒子,氧,Undirected,41068,,,1.0
能量,固体,Undirected,41073,,,2.0
胰岛素,DNA,Undirected,41090,,,1.0
爱因斯坦,胰岛素,Undirected,41101,,,1.0
分子,剂量,Undirected,41106,,,4.0
DNA,电子,Undirected,41107,,,1.0
化学,神经递质,Undirected,41110,,,2.0
维生素,淀粉,Undirected,41114,,,1.0
矿物质,天然,Undirected,41117,,,1.0
氨基酸,蛋白质,Undirected,41118,,,4.0
氧化,制备,Undirected,41126,,,1.0
能量,太阳能,Undirected,41144,,,5.0
溶液,液态,Undirected,41147,,,1.0
相互作用,分子,Undirected,41153,,,1.0
粒子,制备,Undirected,41160,,,2.0
乙醇,水分,Undirected,41166,,,1.0
X射线,水,Undirected,41171,,,1.0
DNA,放射性,Undirected,41174,,,1.0
分子,DNA,Undirected,41175,,,11.0
电子,蛋白质,Undirected,41177,,,1.0
化学,纳米,Undirected,41179,,,3.0
钙,硅,Undirected,41189,,,1.0
富集,氢,Undirected,41191,,,1.0
氮,碳,Undirected,41195,,,5.0
甲烷,氧,Undirected,41205,,,1.0
化学,含量,Undirected,41206,,,1.0
DNA,二氧化碳,Undirected,41213,,,1.0
营养,太阳能,Undirected,41215,,,2.0
富集,分子,Undirected,41223,,,1.0
化学物质,成分,Undirected,41227,,,1.0
水,化学成分,Undirected,41228,,,3.0
能量,蛋白质,Undirected,41252,,,3.0
氧气,氧,Undirected,41253,,,2.0
分子,纳米,Undirected,41262,,,3.0
分子,水,Undirected,41267,,,1.0
加热,水,Undirected,41268,,,2.0
DNA,化学,Undirected,41269,,,2.0
能量,微米,Undirected,41275,,,2.0
粒子,化学成分,Undirected,41277,,,1.0
成分,矿物,Undirected,41279,,,2.0
能量,荧光,Undirected,41281,,,1.0
甲烷,二氧化碳,Undirected,41294,,,2.0
液态,能量,Undirected,41305,,,3.0
合成,神经递质,Undirected,41319,,,2.0
分子,液态,Undirected,41321,,,1.0
海水,氨基酸,Undirected,41324,,,2.0
葡萄糖,氧化,Undirected,41328,,,3.0
激素,化学物质,Undirected,41329,,,2.0
化学,液体,Undirected,41330,,,3.0
溶液,分解,Undirected,41334,,,1.0
分子,电池,Undirected,41338,,,1.0
含量,发酵,Undirected,41342,,,1.0
抗生素,营养,Undirected,41352,,,2.0
乙醇,蛋白质,Undirected,41357,,,1.0
天然,红外,Undirected,41378,,,1.0
分子,能量,Undirected,41381,,,1.0
富集,化学,Undirected,41383,,,1.0
水,营养,Undirected,41387,,,3.0
干燥,糖,Undirected,41389,,,1.0
营养,相互作用,Undirected,41399,,,2.0
相互作用,成分,Undirected,41416,,,1.0
粒子,气体,Undirected,41418,,,3.0
氮,红外,Undirected,41419,,,2.0
玻璃,微米,Undirected,41424,,,1.0
爱因斯坦,化学,Undirected,41425,,,1.0
液体,水,Undirected,41437,,,3.0
脂肪,水,Undirected,41442,,,1.0
微米,相互作用,Undirected,41453,,,1.0
爱因斯坦,DNA,Undirected,41455,,,1.0
光谱,分子,Undirected,41463,,,1.0
硅,合成,Undirected,41467,,,1.0
液体,塑料,Undirected,41470,,,1.0
水,矿物,Undirected,41479,,,4.0
矿物质,钙,Undirected,41480,,,1.0
分子,激素,Undirected,41483,,,4.0
分子,二氧化碳,Undirected,41491,,,1.0
电子,气体,Undirected,41492,,,1.0
原子,波长,Undirected,41495,,,1.0
原子,玻璃,Undirected,41497,,,1.0
能量,放射性,Undirected,41500,,,1.0
加热,干燥,Undirected,41528,,,2.0
营养,液态,Undirected,41530,,,1.0
氧化,能量,Undirected,41533,,,1.0
氧气,燃烧,Undirected,41534,,,1.0
水分,副产物,Undirected,41536,,,1.0
水分,干燥,Undirected,41539,,,3.0
氧气,液体,Undirected,41550,,,2.0
爱因斯坦,粒子,Undirected,41553,,,1.0
天然,干燥,Undirected,41554,,,1.0
水,水分,Undirected,41555,,,6.0
分子,化学物质,Undirected,41557,,,3.0
化学,剂量,Undirected,41558,,,1.0
水,化学家,Undirected,41559,,,1.0
电子,天然,Undirected,41563,,,2.0
成分,气体,Undirected,41565,,,1.0
化学,干燥,Undirected,41569,,,2.0
乙醇,矿物,Undirected,41574,,,1.0
DNA,神经递质,Undirected,41584,,,1.0
金,水分,Undirected,41605,,,1.0
合成,天然,Undirected,41614,,,2.0
化学,制备,Undirected,41617,,,2.0
甲烷,发酵,Undirected,41633,,,1.0
红外,海水,Undirected,41645,,,1.0
天然,溶液,Undirected,41651,,,1.0
固体,化学物质,Undirected,41666,,,1.0
含量,乙醇,Undirected,41674,,,2.0
激素,DNA,Undirected,41677,,,2.0
干燥,蛋白质,Undirected,41679,,,1.0
胰岛素,糖,Undirected,41687,,,1.0
爱因斯坦,分子,Undirected,41704,,,2.0
DNA,RNA,Undirected,41705,,,1.0
玻璃,溶液,Undirected,41714,,,2.0
X射线,化学家,Undirected,41734,,,1.0
激素,氧气,Undirected,41746,,,1.0
光谱,海水,Undirected,41759,,,1.0
热量,淀粉,Undirected,41768,,,1.0
加热,分解,Undirected,41770,,,1.0
分子,化学,Undirected,41774,,,2.0
富集,铁,Undirected,41778,,,1.0
玻璃,副产物,Undirected,41792,,,1.0
成分,化学家,Undirected,41794,,,1.0
水,特异性,Undirected,41795,,,1.0
干燥,水,Undirected,41796,,,1.0
精度,化学,Undirected,41797,,,1.0
剂量,DNA,Undirected,41799,,,1.0
酶,氨基酸,Undirected,41803,,,1.0
加热,化学反应,Undirected,41811,,,1.0
电子,X射线,Undirected,41816,,,1.0
钙,放射性,Undirected,41818,,,1.0
富集,氧,Undirected,41819,,,1.0
激素,天然,Undirected,41829,,,2.0
加热,液态,Undirected,41835,,,1.0
精度,氧气,Undirected,41836,,,1.0
硅,液体,Undirected,41861,,,1.0
富集,氧化,Undirected,41871,,,2.0
葡萄糖,胰岛素,Undirected,41881,,,3.0
X射线,分子,Undirected,41884,,,1.0
红外,气体,Undirected,41885,,,2.0
液态,氢,Undirected,41887,,,1.0
化学反应,水,Undirected,41890,,,2.0
化学,光谱,Undirected,41903,,,2.0
DNA,化学成分,Undirected,41910,,,2.0
微米,电池,Undirected,41928,,,1.0
液体,水分,Undirected,41934,,,1.0
分子,原子,Undirected,41942,,,2.0
电子,精度,Undirected,41947,,,1.0
氧化,化学物质,Undirected,41963,,,1.0
能量,氧气,Undirected,41969,,,1.0
液体,电子,Undirected,41979,,,1.0
燃料,成分,Undirected,41980,,,1.0
能量,能源,Undirected,41983,,,2.0
荧光,特异性,Undirected,41989,,,1.0
气体,溶液,Undirected,41991,,,1.0
红外,能量,Undirected,42011,,,1.0
分解,水,Undirected,42027,,,2.0
激素,成分,Undirected,42028,,,1.0
剂量,营养,Undirected,42035,,,1.0
纳米,含量,Undirected,42039,,,2.0
化学物质,热量,Undirected,42049,,,1.0
干燥,营养,Undirected,42057,,,1.0
RNA,副产物,Undirected,42062,,,1.0
化学,氧,Undirected,42064,,,2.0
气体,水,Undirected,42066,,,3.0
矿物,水分,Undirected,42067,,,2.0
能量,氮气,Undirected,42075,,,1.0
能量,海水,Undirected,42078,,,1.0
氮气,特异性,Undirected,42082,,,1.0
矿物质,氧气,Undirected,42088,,,1.0
抗生素,能量,Undirected,42090,,,1.0
溶液,氧化,Undirected,42093,,,1.0
血糖,水分,Undirected,42108,,,1.0
氧化,发酵,Undirected,42127,,,1.0
化学成分,热量,Undirected,42136,,,1.0
原子,化学反应,Undirected,42139,,,1.0
红外,DNA,Undirected,42141,,,1.0
相互作用,固体,Undirected,42146,,,1.0
DNA,能源,Undirected,42156,,,1.0
粒子,能源,Undirected,42159,,,3.0
液体,光谱,Undirected,42169,,,2.0
二氧化碳,气体,Undirected,42170,,,1.0
脂肪,化学反应,Undirected,42179,,,1.0
分子,盐,Undirected,42187,,,1.0
合成,水,Undirected,42203,,,1.0
能量,相互作用,Undirected,42207,,,2.0
化学物质,水,Undirected,42227,,,1.0
葡萄糖,激素,Undirected,42239,,,2.0
化学物质,DNA,Undirected,42240,,,1.0
糖,能量,Undirected,42246,,,1.0
干燥,剂量,Undirected,42253,,,1.0
粒子,二氧化碳,Undirected,42255,,,1.0
蛋白质,发酵,Undirected,42256,,,1.0
热量,水,Undirected,42262,,,2.0
营养,制备,Undirected,42264,,,1.0
燃烧,脂肪,Undirected,42276,,,2.0
加热,红外,Undirected,42278,,,2.0
盐,血糖,Undirected,42284,,,1.0
矿物,剂量,Undirected,42290,,,1.0
天然,营养,Undirected,42292,,,1.0
氧,氮,Undirected,42296,,,1.0
燃料,精度,Undirected,42311,,,1.0
二氧化碳,含量,Undirected,42314,,,3.0
合成,抗生素,Undirected,42324,,,1.0
脂肪,天然,Undirected,42325,,,1.0
玻璃,矿物,Undirected,42327,,,1.0
分子,氢,Undirected,42328,,,2.0
DNA,光谱,Undirected,42329,,,1.0
原子,红外,Undirected,42330,,,2.0
玻璃,能量,Undirected,42346,,,1.0
金,成分,Undirected,42353,,,1.0
RNA,氨基酸,Undirected,42360,,,1.0
特异性,RNA,Undirected,42365,,,1.0
剂量,抗生素,Undirected,42367,,,2.0
干燥,成分,Undirected,42368,,,1.0
化学物质,X射线,Undirected,42372,,,1.0
合成,燃烧,Undirected,42386,,,1.0
氧,剂量,Undirected,42393,,,1.0
化学,热量,Undirected,42397,,,1.0
成分,化学成分,Undirected,42399,,,1.0
分子,分解,Undirected,42404,,,1.0
淀粉,天然,Undirected,42405,,,1.0
液体,液态,Undirected,42408,,,1.0
溶液,晶体,Undirected,42421,,,1.0
相互作用,能源,Undirected,42425,,,1.0
气体,氨基酸,Undirected,42431,,,1.0
富集,氧气,Undirected,42439,,,1.0
合成,碳,Undirected,42440,,,1.0
粒子,水,Undirected,42442,,,1.0
干燥,能量,Undirected,42447,,,1.0
矿物质,营养,Undirected,42448,,,2.0
乙醇,盐,Undirected,42470,,,1.0
RNA,蛋白质,Undirected,42476,,,2.0
化学,抗生素,Undirected,42481,,,1.0
含量,胰岛素,Undirected,42485,,,1.0
太阳能,精度,Undirected,42489,,,1.0
水,微米,Undirected,42497,,,1.0
甲烷,化学,Undirected,42502,,,4.0
氧,含量,Undirected,42510,,,1.0
天然,玻璃,Undirected,42521,,,1.0
盐,红外,Undirected,42522,,,1.0
DNA,液体,Undirected,42526,,,1.0
剂量,燃料,Undirected,42527,,,1.0
副产物,钙,Undirected,42538,,,1.0
脂肪,蛋白质,Undirected,42541,,,1.0
甲烷,氮,Undirected,42554,,,2.0
水,能量,Undirected,42558,,,3.0
燃料,氧气,Undirected,42565,,,2.0
热量,原子,Undirected,42579,,,1.0
光谱,燃烧,Undirected,42586,,,1.0
糖,天然,Undirected,42593,,,1.0
电池,天然,Undirected,42614,,,1.0
葡萄糖,血糖,Undirected,42626,,,1.0
盐,太阳能,Undirected,42635,,,1.0
相互作用,燃料,Undirected,42650,,,1.0
成分,钙,Undirected,42660,,,1.0
太阳能,氧气,Undirected,42677,,,1.0
含量,加热,Undirected,42683,,,2.0
化学,脂肪,Undirected,42686,,,1.0
放射性,富集,Undirected,42701,,,1.0
氧气,热量,Undirected,42702,,,1.0
水,电池,Undirected,42706,,,1.0
金,营养,Undirected,42722,,,1.0
溶液,水,Undirected,42733,,,1.0
塑料,天然,Undirected,42738,,,1.0
X射线,水分,Undirected,42741,,,1.0
氧,放射性,Undirected,42743,,,1.0
脂肪,氮,Undirected,42744,,,1.0
水,蛋白质,Undirected,42745,,,1.0
金,纳米,Undirected,42751,,,1.0
蛋白质,液体,Undirected,42761,,,1.0
合成,化学,Undirected,42764,,,1.0
铁,营养,Undirected,42766,,,1.0
氧,脂肪,Undirected,42772,,,1.0
盐,成分,Undirected,42790,,,1.0
燃烧,燃料,Undirected,42806,,,1.0
塑料,电子,Undirected,42810,,,1.0
相互作用,DNA,Undirected,42811,,,1.0
脂肪,加热,Undirected,42818,,,2.0
酶,DNA,Undirected,42830,,,1.0
原子,蛋白质,Undirected,42831,,,1.0
DNA,含量,Undirected,42879,,,1.0
能源,光谱,Undirected,42881,,,1.0
能量,天然,Undirected,42883,,,1.0
金,分解,Undirected,42886,,,1.0
分解,DNA,Undirected,42888,,,1.0
DNA,合成,Undirected,42893,,,1.0
乙醇,二氧化碳,Undirected,42898,,,1.0
能量,燃烧,Undirected,42911,,,1.0
电子,电池,Undirected,42922,,,1.0
抗生素,脂肪,Undirected,42944,,,1.0
含量,天然,Undirected,42962,,,2.0
海水,化学,Undirected,42968,,,1.0
光谱,气体,Undirected,42973,,,1.0
碳,成分,Undirected,42990,,,1.0
相互作用,合成,Undirected,42993,,,1.0
电子,水,Undirected,42994,,,1.0
含量,水,Undirected,43017,,,1.0
营养,水分,Undirected,43018,,,1.0
波长,化学物质,Undirected,43046,,,1.0
溶液,剂量,Undirected,43063,,,1.0
波长,DNA,Undirected,43067,,,1.0
含量,分解,Undirected,43069,,,1.0
气体,干燥,Undirected,43083,,,1.0
分子,加热,Undirected,43097,,,1.0
脂肪,金,Undirected,43100,,,1.0
含量,燃烧,Undirected,43104,,,1.0
维生素,糖,Undirected,43110,,,2.0
天然,蛋白质,Undirected,43116,,,1.0
荧光,固体,Undirected,43118,,,1.0
碳,水,Undirected,43122,,,1.0
荧光,酶,Undirected,43130,,,1.0
水,淀粉,Undirected,43141,,,1.0
分解,酶,Undirected,43146,,,1.0
盐,营养,Undirected,43150,,,1.0
乙醇,营养,Undirected,43163,,,1.0
化学家,发酵,Undirected,43170,,,1.0
成分,酶,Undirected,43177,,,1.0
剂量,蛋白质,Undirected,43180,,,1.0
玻璃,海水,Undirected,43184,,,1.0
爱因斯坦,红外,Undirected,43196,,,1.0
塑料,合成,Undirected,43199,,,1.0
抗生素,天然,Undirected,43205,,,2.0
氧化,热量,Undirected,43210,,,1.0
水,糖,Undirected,43212,,,1.0
原子,水,Undirected,43221,,,1.0
富集,营养,Undirected,43226,,,1.0
氮,液态,Undirected,43235,,,1.0
激素,血糖,Undirected,43242,,,1.0
甲烷,氢,Undirected,43244,,,1.0
气体,化学物质,Undirected,43246,,,1.0
红外,氧气,Undirected,43247,,,1.0
淀粉,乙醇,Undirected,43253,,,1.0
水分,化学,Undirected,43263,,,1.0
固体,分子,Undirected,43267,,,1.0
氧,光谱,Undirected,43284,,,1.0
维生素,矿物质,Undirected,43293,,,1.0
纳米,RNA,Undirected,43296,,,1.0
蛋白质,合成,Undirected,43300,,,1.0
X射线,海水,Undirected,43325,,,1.0
氮,含量,Undirected,43339,,,1.0
液体,维生素,Undirected,43347,,,1.0
盐,矿物质,Undirected,43348,,,1.0
水分,热量,Undirected,43349,,,1.0
化学家,相互作用,Undirected,43354,,,1.0
波长,热量,Undirected,43355,,,1.0
波长,氮气,Undirected,43359,,,1.0
氧气,化学,Undirected,43365,,,1.0
燃烧,碳,Undirected,43383,,,1.0
相互作用,海水,Undirected,43386,,,1.0
分子,制备,Undirected,43387,,,1.0
碳,液态,Undirected,43390,,,1.0
化学,气体,Undirected,43393,,,1.0
天然,燃料,Undirected,43394,,,1.0
成分,特异性,Undirected,43398,,,1.0
合成,淀粉,Undirected,43404,,,1.0
成分,分子,Undirected,43407,,,1.0
矿物,副产物,Undirected,43415,,,1.0
铁,DNA,Undirected,43420,,,1.0
化学成分,营养,Undirected,43421,,,1.0
化学家,蛋白质,Undirected,43432,,,1.0
能量,电子,Undirected,43434,,,2.0
抗生素,液体,Undirected,43436,,,1.0
硅,化学,Undirected,43438,,,1.0
化学,天然,Undirected,43446,,,1.0
海水,水,Undirected,43447,,,1.0
蛋白质,燃烧,Undirected,43449,,,1.0
矿物质,含量,Undirected,43460,,,1.0
维生素,分子,Undirected,43462,,,1.0
爱因斯坦,激素,Undirected,43471,,,1.0
粒子,合成,Undirected,43479,,,1.0
光谱,含量,Undirected,43483,,,1.0
微米,波长,Undirected,43485,,,1.0
胰岛素,热量,Undirected,43488,,,1.0
分解,血糖,Undirected,43492,,,1.0
脂肪,营养,Undirected,43493,,,1.0
淀粉,含量,Undirected,43528,,,1.0
加热,碳,Undirected,43530,,,1.0
维生素,DNA,Undirected,43548,,,1.0
电子,加热,Undirected,43555,,,1.0
淀粉,金,Undirected,43562,,,1.0
DNA,纳米,Undirected,43570,,,1.0
硅,热量,Undirected,43582,,,1.0
RNA,神经递质,Undirected,43591,,,1.0
化学家,能源,Undirected,43598,,,1.0
水,剂量,Undirected,43600,,,1.0
激素,含量,Undirected,43601,,,1.0
含量,溶液,Undirected,43606,,,1.0
氨基酸,荧光,Undirected,43610,,,1.0
硅,相互作用,Undirected,43645,,,1.0
氧化,氧气,Undirected,43652,,,1.0
纳米,红外,Undirected,43662,,,1.0
甲烷,能源,Undirected,43679,,,1.0
X射线,DNA,Undirected,43687,,,1.0
光谱,热量,Undirected,43689,,,1.0
精度,原子,Undirected,43692,,,1.0
燃料,副产物,Undirected,43704,,,1.0
加热,营养,Undirected,43713,,,1.0
二氧化碳,红外,Undirected,43715,,,1.0
化学物质,液体,Undirected,43723,,,1.0
燃烧,金,Undirected,43724,,,1.0
干燥,液态,Undirected,43725,,,1.0
氧,液体,Undirected,43732,,,1.0
含量,蛋白质,Undirected,43733,,,1.0
电池,气体,Undirected,43739,,,1.0
二氧化碳,碳,Undirected,43740,,,1.0
化学,二氧化碳,Undirected,43743,,,1.0
太阳能,电池,Undirected,43747,,,1.0
